0, -nan 
0.001, 0.414831 
0.002, 0.0633885 
0.003, 0.234753 
0.004, 0.244583 
0.005, 0.410604 
0.006, 0.458669 
0.007, 0.341757 
0.008, 0.0789711 
0.009, 0.182093 
0.01, 0.115505 
0.011, 0.297029 
0.012, 0.0539113 
0.013, 0.00149774 
0.014, 0.148238 
0.015, 0.449259 
0.016, 0.298283 
0.017, 0.263942 
0.018, 0.0270739 
0.019, 0.0152231 
0.02, 0.0648279 
0.021, 0.115506 
0.022, 0.296589 
0.023, 0.241037 
0.024, 0.469402 
0.025, 0.391353 
0.026, 0.378128 
0.027, 0.445348 
0.028, 0.35953 
0.029, 0.156015 
0.03, 0.30058 
0.031, 0.114034 
0.032, 0.0836262 
0.033, 0.134735 
0.034, 0.100871 
0.035, 0.0547968 
0.036, 0.0301087 
0.037, 0.0203531 
0.038, 0.0132687 
0.039, 0.00364745 
0.04, 0.00824353 
0.041, 0.049691 
0.042, 0.0769372 
0.043, 0.0257043 
0.044, 0.0509498 
0.045, 0.15237 
0.046, 0.0552062 
0.047, 0.141631 
0.048, 0.163986 
0.049, 0.109379 
0.05, 0.24152 
0.051, 0.116618 
0.052, 0.279908 
0.053, 0.153862 
0.054, 0.276364 
0.055, 0.238224 
0.056, 0.211672 
0.057, 0.359073 
0.058, 0.162049 
0.059, 0.363552 
0.06, 0.298981 
0.061, 0.201373 
0.062, 0.416866 
0.063, 0.289121 
0.064, 0.216724 
0.065, 0.42458 
0.066, 0.344522 
0.067, 0.201329 
0.068, 0.367686 
0.069, 0.437268 
0.07, 0.254831 
0.071, 0.236917 
0.072, 0.417407 
0.073, 0.422518 
0.074, 0.249848 
0.075, 0.227577 
0.076, 0.386942 
0.077, 0.44661 
0.078, 0.312865 
0.079, 0.20173 
0.08, 0.274818 
0.081, 0.415049 
0.082, 0.424627 
0.083, 0.29581 
0.084, 0.194958 
0.085, 0.238255 
0.086, 0.364233 
0.087, 0.426145 
0.088, 0.359638 
0.089, 0.237154 
0.09, 0.178365 
0.091, 0.231292 
0.092, 0.338731 
0.093, 0.402144 
0.094, 0.369333 
0.095, 0.269961 
0.096, 0.181689 
0.097, 0.166249 
0.098, 0.227622 
0.099, 0.317025 
0.1, 0.372104 
0.101, 0.358339 
0.102, 0.286496 
0.103, 0.200336 
0.104, 0.147446 
0.105, 0.152684 
0.106, 0.207991 
0.107, 0.280741 
0.108, 0.332925 
0.109, 0.339871 
0.11, 0.299853 
0.111, 0.231959 
0.112, 0.165325 
0.113, 0.125852 
0.114, 0.126274 
0.115, 0.162876 
0.116, 0.218897 
0.117, 0.272174 
0.118, 0.303529 
0.119, 0.302889 
0.12, 0.271484 
0.121, 0.220108 
0.122, 0.164675 
0.123, 0.120889 
0.124, 0.0997479 
0.125, 0.10503 
0.126, 0.133108 
0.127, 0.174758 
0.128, 0.21814 
0.129, 0.252024 
0.13, 0.2684 
0.131, 0.263977 
0.132, 0.240395 
0.133, 0.203315 
0.134, 0.160772 
0.135, 0.121252 
0.136, 0.0919461 
0.137, 0.077486 
0.138, 0.0793485 
0.139, 0.0959225 
0.14, 0.123128 
0.141, 0.155391 
0.142, 0.186742 
0.143, 0.211843 
0.144, 0.226775 
0.145, 0.229502 
0.146, 0.219982 
0.147, 0.199969 
0.148, 0.172577 
0.149, 0.141704 
0.15, 0.11142 
0.151, 0.0854111 
0.152, 0.0665376 
0.153, 0.0565574 
0.154, 0.0560189 
0.155, 0.0643143 
0.156, 0.0798647 
0.157, 0.100395 
0.158, 0.123254 
0.159, 0.145739 
0.16, 0.165387 
0.161, 0.180205 
0.162, 0.188828 
0.163, 0.190589 
0.164, 0.185526 
0.165, 0.174301 
0.166, 0.158092 
0.167, 0.138431 
0.168, 0.117043 
0.169, 0.0956796 
0.17, 0.0759683 
0.171, 0.0592943 
0.172, 0.0467101 
0.173, 0.0388845 
0.174, 0.0360858 
0.175, 0.0381974 
0.176, 0.0447608 
0.177, 0.055038 
0.178, 0.068088 
0.179, 0.0828479 
0.18, 0.0982148 
0.181, 0.113121 
0.182, 0.126599 
0.183, 0.137832 
0.184, 0.146194 
0.185, 0.151268 
0.186, 0.152854 
0.187, 0.150962 
0.188, 0.145792 
0.189, 0.137712 
0.19, 0.127218 
0.191, 0.114902 
0.192, 0.101411 
0.193, 0.0874106 
0.194, 0.0735503 
0.195, 0.0604333 
0.196, 0.0485913 
0.197, 0.0384655 
0.198, 0.0303939 
0.199, 0.0246038 
0.2, 0.0212113 
0.201, 0.0202245 
0.202, 0.0215518 
0.203, 0.025014 
0.204, 0.0303576 
0.205, 0.0372715 
0.206, 0.0454031 
0.207, 0.0543755 
0.208, 0.063803 
0.209, 0.0733068 
0.21, 0.0825277 
0.211, 0.0911374 
0.212, 0.0988481 
0.213, 0.105419 
0.214, 0.110661 
0.215, 0.114438 
0.216, 0.116671 
0.217, 0.117332 
0.218, 0.116442 
0.219, 0.11407 
0.22, 0.110324 
0.221, 0.105346 
0.222, 0.0993055 
0.223, 0.0923924 
0.224, 0.0848104 
0.225, 0.0767705 
0.226, 0.0684841 
0.227, 0.060158 
0.228, 0.0519887 
0.229, 0.0441584 
0.23, 0.0368313 
0.231, 0.0301506 
0.232, 0.0242366 
0.233, 0.0191853 
0.234, 0.0150678 
0.235, 0.0119305 
0.236, 0.00979527 
0.237, 0.00866135 
0.238, 0.00850632 
0.239, 0.00928831 
0.24, 0.0109482 
0.241, 0.013412 
0.242, 0.0165933 
0.243, 0.0203963 
0.244, 0.0247178 
0.245, 0.0294501 
0.246, 0.0344833 
0.247, 0.0397076 
0.248, 0.0450154 
0.249, 0.0503031 
0.25, 0.0554727 
0.251, 0.0604334 
0.252, 0.0651025 
0.253, 0.0694065 
0.254, 0.0732818 
0.255, 0.0766751 
0.256, 0.0795434 
0.257, 0.0818544 
0.258, 0.0835863 
0.259, 0.0847272 
0.26, 0.0852749 
0.261, 0.0852363 
0.262, 0.0846267 
0.263, 0.083469 
0.264, 0.0817929 
0.265, 0.079634 
0.266, 0.0770331 
0.267, 0.0740351 
0.268, 0.0706881 
0.269, 0.0670427 
0.27, 0.0631511 
0.271, 0.0590662 
0.272, 0.054841 
0.273, 0.0505277 
0.274, 0.0461773 
0.275, 0.041839 
0.276, 0.0375593 
0.277, 0.0333824 
0.278, 0.0293488 
0.279, 0.0254958 
0.28, 0.0218569 
0.281, 0.0184618 
0.282, 0.0153361 
0.283, 0.0125014 
0.284, 0.00997509 
0.285, 0.00777076 
0.286, 0.00589792 
0.287, 0.00436231 
0.288, 0.00316602 
0.289, 0.00230767 
0.29, 0.00178264 
0.291, 0.00158331 
0.292, 0.00169926 
0.293, 0.00211759 
0.294, 0.00282318 
0.295, 0.0037989 
0.296, 0.00502599 
0.297, 0.00648423 
0.298, 0.00815228 
0.299, 0.0100079 
0.3, 0.0120282 
0.301, 0.01419 
0.302, 0.0164698 
0.303, 0.0188442 
0.304, 0.0212901 
0.305, 0.0237849 
0.306, 0.0263063 
0.307, 0.028833 
0.308, 0.0313446 
0.309, 0.0338215 
0.31, 0.0362455 
0.311, 0.0385992 
0.312, 0.0408669 
0.313, 0.0430338 
0.314, 0.0450868 
0.315, 0.0470138 
0.316, 0.0488045 
0.317, 0.0504498 
0.318, 0.0519418 
0.319, 0.0532743 
0.32, 0.0544424 
0.321, 0.0554422 
0.322, 0.0562714 
0.323, 0.0569288 
0.324, 0.0574142 
0.325, 0.0577288 
0.326, 0.0578745 
0.327, 0.0578545 
0.328, 0.0576727 
0.329, 0.0573337 
0.33, 0.0568431 
0.331, 0.0562071 
0.332, 0.0554325 
0.333, 0.0545265 
0.334, 0.0534969 
0.335, 0.0523519 
0.336, 0.0510999 
0.337, 0.0497498 
0.338, 0.0483104 
0.339, 0.0467908 
0.34, 0.0452002 
0.341, 0.0435476 
0.342, 0.0418422 
0.343, 0.0400931 
0.344, 0.0383092 
0.345, 0.0364991 
0.346, 0.0346716 
0.347, 0.0328348 
0.348, 0.0309969 
0.349, 0.0291655 
0.35, 0.0273481 
0.351, 0.0255517 
0.352, 0.0237832 
0.353, 0.0220487 
0.354, 0.0203542 
0.355, 0.0187054 
0.356, 0.0171073 
0.357, 0.0155647 
0.358, 0.0140818 
0.359, 0.0126627 
0.36, 0.0113108 
0.361, 0.0100292 
0.362, 0.00882057 
0.363, 0.00768725 
0.364, 0.00663115 
0.365, 0.0056538 
0.366, 0.00475638 
0.367, 0.00393974 
0.368, 0.00320434 
0.369, 0.00255038 
0.37, 0.00197769 
0.371, 0.00148586 
0.372, 0.00107416 
0.373, 0.000741614 
0.374, 0.000487007 
0.375, 0.000308882 
0.376, 0.000205572 
0.377, 0.000175213 
0.378, 0.000215759 
0.379, 0.000324997 
0.38, 0.000500567 
0.381, 0.000739972 
0.382, 0.0010406 
0.383, 0.00139973 
0.384, 0.00181455 
0.385, 0.00228218 
0.386, 0.00279968 
0.387, 0.00336405 
0.388, 0.00397225 
0.389, 0.00462122 
0.39, 0.00530791 
0.391, 0.00602923 
0.392, 0.00678212 
0.393, 0.00756352 
0.394, 0.00837042 
0.395, 0.00919983 
0.396, 0.0100488 
0.397, 0.0109144 
0.398, 0.0117939 
0.399, 0.0126844 
0.4, 0.0135832 
0.401, 0.0144878 
0.402, 0.0153955 
0.403, 0.0163039 
0.404, 0.0172105 
0.405, 0.0181132 
0.406, 0.0190096 
0.407, 0.0198977 
0.408, 0.0207754 
0.409, 0.0216409 
0.41, 0.0224922 
0.411, 0.0233278 
0.412, 0.0241459 
0.413, 0.024945 
0.414, 0.0257237 
0.415, 0.0264807 
0.416, 0.0272147 
0.417, 0.0279246 
0.418, 0.0286095 
0.419, 0.0292682 
0.42, 0.0299 
0.421, 0.0305042 
0.422, 0.03108 
0.423, 0.0316269 
0.424, 0.0321443 
0.425, 0.0326318 
0.426, 0.0330892 
0.427, 0.0335161 
0.428, 0.0339124 
0.429, 0.0342779 
0.43, 0.0346125 
0.431, 0.0349164 
0.432, 0.0351895 
0.433, 0.0354321 
0.434, 0.0356443 
0.435, 0.0358263 
0.436, 0.0359785 
0.437, 0.0361012 
0.438, 0.0361948 
0.439, 0.0362598 
0.44, 0.0362966 
0.441, 0.0363058 
0.442, 0.0362878 
0.443, 0.0362434 
0.444, 0.036173 
0.445, 0.0360774 
0.446, 0.0359572 
0.447, 0.0358131 
0.448, 0.0356458 
0.449, 0.0354561 
0.45, 0.0352446 
0.451, 0.0350122 
0.452, 0.0347596 
0.453, 0.0344875 
0.454, 0.0341969 
0.455, 0.0338884 
0.456, 0.0335628 
0.457, 0.033221 
0.458, 0.0328638 
0.459, 0.032492 
0.46, 0.0321062 
0.461, 0.0317075 
0.462, 0.0312964 
0.463, 0.0308739 
0.464, 0.0304407 
0.465, 0.0299975 
0.466, 0.0295452 
0.467, 0.0290844 
0.468, 0.028616 
0.469, 0.0281406 
0.47, 0.0276589 
0.471, 0.0271717 
0.472, 0.0266797 
0.473, 0.0261834 
0.474, 0.0256836 
0.475, 0.025181 
0.476, 0.0246761 
0.477, 0.0241695 
0.478, 0.0236619 
0.479, 0.0231538 
0.48, 0.0226458 
0.481, 0.0221384 
0.482, 0.0216322 
0.483, 0.0211276 
0.484, 0.0206252 
0.485, 0.0201255 
0.486, 0.0196288 
0.487, 0.0191356 
0.488, 0.0186464 
0.489, 0.0181616 
0.49, 0.0176815 
0.491, 0.0172065 
0.492, 0.0167369 
0.493, 0.0162732 
0.494, 0.0158156 
0.495, 0.0153644 
0.496, 0.0149199 
0.497, 0.0144823 
0.498, 0.014052 
0.499, 0.0136292 
0.5, 0.0132141 
0.501, 0.0128068 
0.502, 0.0124077 
0.503, 0.0120168 
0.504, 0.0116344 
0.505, 0.0112606 
0.506, 0.0108955 
0.507, 0.0105392 
0.508, 0.010192 
0.509, 0.00985378 
0.51, 0.00952475 
0.511, 0.00920496 
0.512, 0.00889448 
0.513, 0.00859337 
0.514, 0.00830166 
0.515, 0.00801939 
0.516, 0.00774659 
0.517, 0.00748328 
0.518, 0.00722945 
0.519, 0.00698511 
0.52, 0.00675025 
0.521, 0.00652484 
0.522, 0.00630886 
0.523, 0.00610227 
0.524, 0.00590504 
0.525, 0.00571712 
0.526, 0.00553844 
0.527, 0.00536895 
0.528, 0.00520858 
0.529, 0.00505726 
0.53, 0.00491491 
0.531, 0.00478144 
0.532, 0.00465677 
0.533, 0.00454081 
0.534, 0.00443346 
0.535, 0.00433461 
0.536, 0.00424417 
0.537, 0.00416202 
0.538, 0.00408805 
0.539, 0.00402215 
0.54, 0.00396421 
0.541, 0.00391409 
0.542, 0.00387169 
0.543, 0.00383687 
0.544, 0.00380951 
0.545, 0.00378948 
0.546, 0.00377665 
0.547, 0.00377089 
0.548, 0.00377207 
0.549, 0.00378005 
0.55, 0.0037947 
0.551, 0.00381589 
0.552, 0.00384347 
0.553, 0.00387732 
0.554, 0.00391729 
0.555, 0.00396326 
0.556, 0.00401507 
0.557, 0.00407261 
0.558, 0.00413572 
0.559, 0.00420427 
0.56, 0.00427814 
0.561, 0.00435717 
0.562, 0.00444125 
0.563, 0.00453022 
0.564, 0.00462397 
0.565, 0.00472236 
0.566, 0.00482525 
0.567, 0.00493251 
0.568, 0.00504403 
0.569, 0.00515965 
0.57, 0.00527927 
0.571, 0.00540276 
0.572, 0.00552998 
0.573, 0.00566082 
0.574, 0.00579515 
0.575, 0.00593286 
0.576, 0.00607382 
0.577, 0.00621791 
0.578, 0.00636503 
0.579, 0.00651505 
0.58, 0.00666786 
0.581, 0.00682336 
0.582, 0.00698142 
0.583, 0.00714195 
0.584, 0.00730484 
0.585, 0.00746997 
0.586, 0.00763726 
0.587, 0.00780659 
0.588, 0.00797786 
0.589, 0.00815099 
0.59, 0.00832587 
0.591, 0.00850241 
0.592, 0.00868051 
0.593, 0.00886009 
0.594, 0.00904105 
0.595, 0.0092233 
0.596, 0.00940677 
0.597, 0.00959136 
0.598, 0.00977699 
0.599, 0.00996359 
0.6, 0.0101511 
0.601, 0.0103394 
0.602, 0.0105284 
0.603, 0.010718 
0.604, 0.0109083 
0.605, 0.011099 
0.606, 0.0112902 
0.607, 0.0114818 
0.608, 0.0116737 
0.609, 0.0118658 
0.61, 0.0120581 
