-3.141593 354.358055 
-3.036873 363.709446 
-2.932153 373.172147 
-2.827433 382.630347 
-2.722714 391.952020 
-2.617994 400.990852 
-2.513274 409.589051 
-2.408554 417.581054 
-2.303835 424.798069 
-2.199115 431.073349 
-2.094395 436.247992 
-1.989675 440.177045 
-1.884956 442.735597 
-1.780236 443.824530 
-1.675516 443.375575 
-1.570796 441.355322 
-1.466077 437.767922 
-1.361357 432.656234 
-1.256637 426.101336 
-1.151917 418.220368 
-1.047198 409.162841 
-0.942478 399.105622 
-0.837758 388.246874 
-0.733038 376.799305 
-0.628319 364.983088 
-0.523599 353.018801 
-0.418879 341.120716 
-0.314159 329.490710 
-0.209440 318.313021 
-0.104720 307.749992 
0.000000 297.938923 
0.104720 288.990048 
0.209440 280.985656 
0.314159 273.980289 
0.418879 268.001944 
0.523599 263.054174 
0.628319 259.118942 
0.733038 256.160088 
0.837758 254.127228 
0.942478 252.959910 
1.047198 252.591823 
1.151917 252.954866 
1.256637 253.982888 
1.361357 255.614895 
1.466077 257.797604 
1.570796 260.487211 
1.675516 263.650332 
1.780236 267.264121 
1.884956 271.315624 
1.989675 275.800468 
2.094395 280.721029 
2.199115 286.084202 
2.303835 291.898920 
2.408554 298.173528 
2.513274 304.913127 
2.617994 312.116934 
2.722714 319.775765 
2.827433 327.869667 
2.932153 336.365783 
3.036873 345.216511 
