-3.141593 442.776730 
-3.091593 447.985057 
-3.041593 453.402208 
-2.991593 459.028047 
-2.941593 464.872319 
-2.891593 470.920137 
-2.841593 477.155318 
-2.791593 483.560399 
-2.741593 490.116647 
-2.691593 496.786553 
-2.641593 503.505194 
-2.591593 510.309230 
-2.541593 517.175414 
-2.491593 524.079484 
-2.441593 530.996249 
-2.391593 537.899700 
-2.341593 544.763134 
-2.291593 551.480631 
-2.241593 558.099674 
-2.191593 564.595172 
-2.141593 570.939423 
-2.091593 577.104897 
-2.041593 583.064453 
-1.991593 588.791559 
-1.941593 594.260522 
-1.891593 599.380843 
-1.841593 604.185960 
-1.791593 608.663787 
-1.741593 612.794458 
-1.691593 616.560043 
-1.641593 619.944736 
-1.591593 622.935013 
-1.541593 625.519771 
-1.491593 627.690430 
-1.441593 629.441013 
-1.391593 630.729929 
-1.341593 631.575760 
-1.291593 632.001374 
-1.241593 632.011442 
-1.191593 631.613111 
-1.141593 630.815881 
-1.091593 629.631460 
-1.041593 628.073587 
-0.991593 626.157838 
-0.941593 623.901418 
-0.891593 621.322936 
-0.841593 618.442172 
-0.791593 615.279841 
-0.741593 611.857359 
-0.691593 608.196605 
-0.641593 604.319697 
-0.591593 600.248775 
-0.541593 596.005795 
-0.491593 591.612343 
-0.441593 587.089455 
-0.391593 582.457469 
-0.341593 577.735883 
-0.291593 572.943241 
-0.241593 568.097032 
-0.191593 563.213617 
-0.141593 558.308165 
-0.091593 553.394620 
-0.041593 548.485672 
0.008407 543.592758 
0.058407 538.726072 
0.108407 533.894589 
0.158407 529.106110 
0.208407 524.367310 
0.258407 519.683807 
0.308407 515.060227 
0.358407 510.500296 
0.408407 506.006920 
0.458407 501.582284 
0.508407 497.227950 
0.558407 492.944959 
0.608407 488.733931 
0.658407 484.590569 
0.708407 480.464317 
0.758407 476.408955 
0.808407 472.424616 
0.858407 468.511524 
0.908407 464.670076 
0.958407 460.900929 
1.008407 457.205075 
1.058407 453.516205 
1.108407 449.896116 
1.158407 446.355073 
1.208407 442.896197 
1.258407 439.523201 
1.308407 436.218486 
1.358407 432.951002 
1.408407 429.785606 
1.458407 426.728659 
1.508407 423.787109 
1.558407 420.965856 
1.608407 418.202297 
1.658407 415.580830 
1.708407 413.110517 
1.758407 410.800757 
1.808407 408.661213 
1.858407 406.682560 
1.908407 404.853882 
1.958407 403.229316 
2.008407 401.818931 
2.058407 400.632648 
2.108407 399.680153 
2.158407 398.970815 
2.208407 398.513604 
2.258407 398.317010 
2.308407 398.388973 
2.358407 398.730580 
2.408407 399.349382 
2.458407 400.261859 
2.508407 401.473084 
2.558407 402.987248 
2.608407 404.807621 
2.658407 406.932179 
2.708407 409.350570 
2.758407 412.073783 
2.808407 415.101029 
2.858407 418.430415 
2.908407 422.058918 
2.958407 425.982354 
3.008407 430.195356 
3.058407 434.691347 
3.108407 439.462525 
