-180.000000 0.410000 245.835174 
-180.000000 0.420000 190.033350 
-180.000000 0.430000 147.605711 
-180.000000 0.440000 117.084995 
-180.000000 0.450000 96.409025 
-180.000000 0.460000 83.945031 
-180.000000 0.470000 77.783769 
-180.000000 0.480000 75.667800 
-180.000000 0.490000 76.284408 
-180.000000 0.500000 78.109749 
-180.000000 0.510000 80.783032 
-180.000000 0.520000 83.927301 
-180.000000 0.530000 87.084410 
-180.000000 0.540000 91.237911 
-180.000000 0.550000 97.666967 
-180.000000 0.560000 107.253966 
-180.000000 0.570000 122.216488 
-180.000000 0.580000 144.440848 
-180.000000 0.590000 175.863656 
-180.000000 0.600000 217.813525 

-170.000000 0.410000 260.430236 
-170.000000 0.420000 205.372332 
-170.000000 0.430000 163.211312 
-170.000000 0.440000 132.844409 
-170.000000 0.450000 112.701954 
-170.000000 0.460000 100.818877 
-170.000000 0.470000 95.064552 
-170.000000 0.480000 93.109108 
-170.000000 0.490000 93.713551 
-170.000000 0.500000 95.975773 
-170.000000 0.510000 99.044644 
-170.000000 0.520000 102.023933 
-170.000000 0.530000 105.278477 
-170.000000 0.540000 109.736773 
-170.000000 0.550000 116.475644 
-170.000000 0.560000 126.362046 
-170.000000 0.570000 141.516798 
-170.000000 0.580000 163.899271 
-170.000000 0.590000 195.447398 
-170.000000 0.600000 237.588624 

-160.000000 0.410000 275.776060 
-160.000000 0.420000 220.872040 
-160.000000 0.430000 179.023549 
-160.000000 0.440000 149.242241 
-160.000000 0.450000 129.643633 
-160.000000 0.460000 118.263049 
-160.000000 0.470000 112.317966 
-160.000000 0.480000 110.444445 
-160.000000 0.490000 111.452823 
-160.000000 0.500000 114.077678 
-160.000000 0.510000 117.056364 
-160.000000 0.520000 120.047477 
-160.000000 0.530000 123.566204 
-160.000000 0.540000 128.247998 
-160.000000 0.550000 135.170582 
-160.000000 0.560000 145.452397 
-160.000000 0.570000 160.711962 
-160.000000 0.580000 183.163739 
-160.000000 0.590000 214.747731 
-160.000000 0.600000 257.126206 

-150.000000 0.410000 290.685948 
-150.000000 0.420000 236.005133 
-150.000000 0.430000 194.693586 
-150.000000 0.440000 165.413326 
-150.000000 0.450000 146.279968 
-150.000000 0.460000 134.678355 
-150.000000 0.470000 128.742287 
-150.000000 0.480000 127.242846 
-150.000000 0.490000 128.586732 
-150.000000 0.500000 131.246158 
-150.000000 0.510000 134.131598 
-150.000000 0.520000 137.358671 
-150.000000 0.530000 141.071188 
-150.000000 0.540000 145.904733 
-150.000000 0.550000 152.937775 
-150.000000 0.560000 163.612795 
-150.000000 0.570000 178.960471 
-150.000000 0.580000 201.404748 
-150.000000 0.590000 232.947620 
-150.000000 0.600000 275.485720 

-140.000000 0.410000 304.677784 
-140.000000 0.420000 250.087388 
-140.000000 0.430000 209.231226 
-140.000000 0.440000 180.358955 
-140.000000 0.450000 161.146060 
-140.000000 0.460000 149.351813 
-140.000000 0.470000 143.763717 
-140.000000 0.480000 142.578840 
-140.000000 0.490000 144.125179 
-140.000000 0.500000 146.569528 
-140.000000 0.510000 149.676100 
-140.000000 0.520000 153.082841 
-140.000000 0.530000 156.932504 
-140.000000 0.540000 161.860383 
-140.000000 0.550000 168.945508 
-140.000000 0.560000 179.631774 
-140.000000 0.570000 195.451662 
-140.000000 0.580000 217.827898 
-140.000000 0.590000 249.269236 
-140.000000 0.600000 291.675971 

-130.000000 0.410000 316.350376 
-130.000000 0.420000 262.168449 
-130.000000 0.430000 221.595412 
-130.000000 0.440000 192.690658 
