0, -nan 
0.001, 0.374796 
0.002, 0.360138 
0.003, 0.0217325 
0.004, 0.391284 
0.005, 0.10326 
0.006, 0.315367 
0.007, 0.430069 
0.008, 0.0940506 
0.009, 0.363168 
0.01, 0.0227167 
0.011, 0.466077 
0.012, 0.375617 
0.013, 0.00124208 
0.014, 0.148759 
0.015, 0.25171 
0.016, 0.481982 
0.017, 0.260402 
0.018, 0.2629 
0.019, 0.056431 
0.02, 0.0169223 
0.021, 0.0407074 
0.022, 0.0559209 
0.023, 0.219525 
0.024, 0.181548 
0.025, 0.348031 
0.026, 0.402184 
0.027, 0.318362 
0.028, 0.329735 
0.029, 0.514574 
0.03, 0.236032 
0.031, 0.396173 
0.032, 0.309324 
0.033, 0.138514 
0.034, 0.111574 
0.035, 0.117728 
0.036, 0.101942 
0.037, 0.0675661 
0.038, 0.0285311 
0.039, 0.00409047 
0.04, 0.00962186 
0.041, 0.0257527 
0.042, 0.016813 
0.043, 0.0110349 
0.044, 0.0206608 
0.045, 0.0003894 
0.046, 0.0418387 
0.047, 0.0345531 
0.048, 0.0281409 
0.049, 0.0908092 
0.05, 0.0267882 
0.051, 0.134184 
0.052, 0.0437555 
0.053, 0.163066 
0.054, 0.083739 
0.055, 0.157361 
0.056, 0.17007 
0.057, 0.106982 
0.058, 0.263713 
0.059, 0.118685 
0.06, 0.214915 
0.061, 0.280033 
0.062, 0.129704 
0.063, 0.271563 
0.064, 0.313817 
0.065, 0.157095 
0.066, 0.26517 
0.067, 0.374278 
0.068, 0.224423 
0.069, 0.203693 
0.07, 0.376953 
0.071, 0.367398 
0.072, 0.212041 
0.073, 0.244713 
0.074, 0.406959 
0.075, 0.399968 
0.076, 0.249655 
0.077, 0.225569 
0.078, 0.368586 
0.079, 0.453171 
0.08, 0.359327 
0.081, 0.233247 
0.082, 0.252895 
0.083, 0.38852 
0.084, 0.466039 
0.085, 0.396504 
0.086, 0.269078 
0.087, 0.229194 
0.088, 0.315794 
0.089, 0.43474 
0.09, 0.468382 
0.091, 0.389835 
0.092, 0.275969 
0.093, 0.227277 
0.094, 0.280668 
0.095, 0.38773 
0.096, 0.46293 
0.097, 0.451982 
0.098, 0.366849 
0.099, 0.269259 
0.1, 0.223569 
0.101, 0.255312 
0.102, 0.340264 
0.103, 0.42492 
0.104, 0.460648 
0.105, 0.429898 
0.106, 0.351765 
0.107, 0.267789 
0.108, 0.218723 
0.109, 0.225181 
0.11, 0.280537 
0.111, 0.357088 
0.112, 0.420447 
0.113, 0.444601 
0.114, 0.421376 
0.115, 0.361548 
0.116, 0.288617 
0.117, 0.228824 
0.118, 0.201632 
0.119, 0.213877 
0.12, 0.258947 
0.121, 0.320391 
0.122, 0.37809 
0.123, 0.414669 
0.124, 0.420227 
0.125, 0.394294 
0.126, 0.344933 
0.127, 0.285691 
0.128, 0.23155 
0.129, 0.195052 
0.13, 0.183548 
0.131, 0.198027 
0.132, 0.233561 
0.133, 0.281011 
0.134, 0.329413 
0.135, 0.368445 
0.136, 0.390444 
0.137, 0.391629 
0.138, 0.372435 
0.139, 0.337001 
0.14, 0.292057 
0.141, 0.245486 
0.142, 0.204869 
0.143, 0.176259 
0.144, 0.163356 
0.145, 0.167156 
0.146, 0.186063 
0.147, 0.216376 
0.148, 0.253022 
0.149, 0.290407 
0.15, 0.32323 
0.151, 0.347167 
0.152, 0.359337 
0.153, 0.358539 
0.154, 0.345243 
0.155, 0.321377 
0.156, 0.289971 
0.157, 0.254704 
0.158, 0.219438 
0.159, 0.187777 
0.16, 0.162709 
0.161, 0.146348 
0.162, 0.139799 
0.163, 0.143136 
0.164, 0.155489 
0.165, 0.175202 
0.166, 0.200062 
0.167, 0.227539 
0.168, 0.255038 
0.169, 0.28013 
0.17, 0.300737 
0.171, 0.315276 
0.172, 0.322744 
0.173, 0.322745 
0.174, 0.315473 
0.175, 0.301649 
0.176, 0.28242 
0.177, 0.259249 
0.178, 0.23378 
0.179, 0.207717 
0.18, 0.182699 
0.181, 0.160202 
0.182, 0.141457 
0.183, 0.127389 
0.184, 0.118589 
0.185, 0.115301 
0.186, 0.117436 
0.187, 0.124604 
0.188, 0.136157 
0.189, 0.151248 
0.19, 0.16889 
0.191, 0.188019 
0.192, 0.207556 
0.193, 0.226461 
0.194, 0.243788 
0.195, 0.258715 
0.196, 0.270582 
0.197, 0.278907 
0.198, 0.283393 
0.199, 0.283932 
0.2, 0.280594 
0.201, 0.27361 
0.202, 0.26335 
0.203, 0.250302 
0.204, 0.235038 
0.205, 0.218189 
0.206, 0.200412 
0.207, 0.182368 
0.208, 0.164691 
0.209, 0.14797 
0.21, 0.132731 
0.211, 0.119418 
0.212, 0.108389 
0.213, 0.0999042 
0.214, 0.0941276 
0.215, 0.0911262 
0.216, 0.0908751 
0.217, 0.0932645 
0.218, 0.0981085 
0.219, 0.105156 
0.22, 0.114104 
0.221, 0.124608 
0.222, 0.136295 
0.223, 0.14878 
0.224, 0.161673 
0.225, 0.174591 
0.226, 0.187171 
0.227, 0.199075 
0.228, 0.210001 
0.229, 0.219684 
0.23, 0.227905 
0.231, 0.234491 
0.232, 0.239314 
0.233, 0.242299 
0.234, 0.243415 
0.235, 0.242674 
0.236, 0.240132 
0.237, 0.235881 
0.238, 0.230049 
0.239, 0.222788 
0.24, 0.214278 
0.241, 0.204712 
0.242, 0.1943 
0.243, 0.183259 
0.244, 0.171806 
0.245, 0.160161 
0.246, 0.148534 
0.247, 0.137127 
0.248, 0.12613 
0.249, 0.115715 
0.25, 0.106039 
0.251, 0.0972376 
