0, -nan 
0.001, 0.178707 
0.002, 0.658282 
0.003, 0.448553 
0.004, 0.373346 
0.005, 0.419494 
0.006, 0.581812 
0.007, 0.467208 
0.008, 0.165064 
0.009, 0.799408 
0.01, 0.702196 
0.011, 0.0906928 
0.012, 0.892081 
0.013, 0.724784 
0.014, 0.55717 
0.015, 0.418647 
0.016, 0.353227 
0.017, 0.680148 
0.018, 0.956832 
0.019, 0.478021 
0.02, 0.861694 
0.021, 0.711189 
0.022, 0.560503 
0.023, 0.155289 
0.024, 0.132049 
0.025, 0.169003 
0.026, 0.0961058 
0.027, 0.229392 
0.028, 0.594458 
0.029, 0.0229886 
0.03, 0.756747 
0.031, 0.20991 
0.032, 0.11181 
0.033, 0.661177 
0.034, 0.941588 
0.035, 0.978462 
0.036, 0.984846 
0.037, 0.998995 
0.038, 0.8935 
0.039, 0.509491 
0.04, 0.0482983 
0.041, 0.201467 
0.042, 0.863308 
0.043, 0.573629 
0.044, 0.011913 
0.045, 0.758937 
0.046, 0.34519 
0.047, 0.25363 
0.048, 0.655828 
0.049, 0.0640511 
0.05, 0.679991 
0.051, 0.0527613 
0.052, 0.605919 
0.053, 0.126981 
0.054, 0.430336 
0.055, 0.329514 
0.056, 0.157759 
0.057, 0.521628 
0.058, 0.0919392 
0.059, 0.341181 
0.06, 0.390872 
0.061, 0.0932638 
0.062, 0.341831 
0.063, 0.36214 
0.064, 0.123781 
0.065, 0.253777 
0.066, 0.377238 
0.067, 0.212318 
0.068, 0.153731 
0.069, 0.298354 
0.07, 0.33531 
0.071, 0.211481 
0.072, 0.159841 
0.073, 0.25755 
0.074, 0.337746 
0.075, 0.277769 
0.076, 0.170102 
0.077, 0.172194 
0.078, 0.284972 
0.079, 0.357811 
0.08, 0.292201 
0.081, 0.168226 
0.082, 0.140922 
0.083, 0.249997 
0.084, 0.375425 
0.085, 0.377869 
0.086, 0.251832 
0.087, 0.126756 
0.088, 0.130391 
0.089, 0.264332 
0.09, 0.408699 
0.091, 0.436527 
0.092, 0.324056 
0.093, 0.164291 
0.094, 0.0852471 
0.095, 0.149214 
0.096, 0.311196 
0.097, 0.458493 
0.098, 0.492715 
0.099, 0.393491 
0.1, 0.22543 
0.101, 0.0921025 
0.102, 0.0721149 
0.103, 0.176612 
0.104, 0.348672 
0.105, 0.498818 
0.106, 0.553066 
0.107, 0.487791 
0.108, 0.33663 
0.109, 0.17032 
0.11, 0.0624634 
0.111, 0.0580734 
0.112, 0.157595 
0.113, 0.320576 
0.114, 0.484663 
0.115, 0.590548 
0.116, 0.602881 
0.117, 0.520406 
0.118, 0.373415 
0.119, 0.211204 
0.12, 0.0849977 
0.121, 0.0322655 
0.122, 0.0669247 
0.123, 0.177434 
0.124, 0.332175 
0.125, 0.489625 
0.126, 0.609943 
0.127, 0.664807 
0.128, 0.643301 
0.129, 0.552994 
0.13, 0.416627 
0.131, 0.265765 
0.132, 0.133259 
0.133, 0.0462673 
0.134, 0.0212276 
0.135, 0.0615269 
0.136, 0.157951 
0.137, 0.291457 
0.138, 0.437435 
0.139, 0.570496 
0.14, 0.66887 
0.141, 0.717721 
0.142, 0.710967 
0.143, 0.651522 
0.144, 0.550106 
0.145, 0.423023 
0.146, 0.289341 
0.147, 0.167988 
0.148, 0.0751671 
0.149, 0.022411 
