-3.141593 570.952733 
-3.091593 581.680354 
-3.041593 592.373652 
-2.991593 603.000217 
-2.941593 613.451851 
-2.891593 623.755009 
-2.841593 633.888356 
-2.791593 643.817215 
-2.741593 653.506705 
-2.691593 662.921929 
-2.641593 672.028161 
-2.591593 680.791037 
-2.541593 689.106961 
-2.491593 696.999625 
-2.441593 704.450113 
-2.391593 711.427683 
-2.341593 717.902927 
-2.291593 723.847959 
-2.241593 729.236596 
-2.191593 734.044532 
-2.141593 738.249497 
-2.091593 741.831413 
-2.041593 744.723170 
-1.991593 746.941261 
-1.941593 748.492076 
-1.891593 749.365748 
-1.841593 749.555170 
-1.791593 749.056054 
-1.741593 747.866983 
-1.691593 745.989442 
-1.641593 743.427832 
-1.591593 740.189462 
-1.541593 736.284527 
-1.491593 731.726065 
-1.441593 726.529897 
-1.391593 720.714547 
-1.341593 714.301145 
-1.291593 707.304759 
-1.241593 699.734351 
-1.191593 691.646460 
-1.141593 683.071445 
-1.091593 674.041552 
-1.041593 664.590733 
-0.991593 654.754454 
-0.941593 644.569495 
-0.891593 634.073739 
-0.841593 623.305964 
-0.791593 612.305617 
-0.741593 601.112603 
-0.691593 589.767057 
-0.641593 578.309129 
-0.591593 566.778762 
-0.541593 555.215481 
-0.491593 543.658185 
-0.441593 532.144947 
-0.391593 520.712823 
-0.341593 509.397669 
-0.291593 498.233975 
-0.241593 487.254705 
-0.191593 476.491162 
-0.141593 465.972852 
-0.091593 455.724946 
-0.041593 445.740623 
0.008407 436.075832 
0.058407 426.752099 
0.108407 417.788792 
0.158407 409.203108 
0.208407 401.010072 
0.258407 393.222556 
0.308407 385.851319 
0.358407 378.905061 
0.408407 372.354459 
0.458407 366.207513 
0.508407 360.499210 
0.558407 355.231075 
0.608407 350.403091 
0.658407 346.013833 
0.708407 341.981045 
0.758407 338.378935 
0.808407 335.205003 
0.858407 332.453928 
0.908407 330.075324 
0.958407 328.067011 
1.008407 326.464442 
1.058407 325.260910 
1.108407 324.420258 
1.158407 323.914442 
1.208407 323.791178 
1.258407 324.044492 
1.308407 324.668784 
1.358407 325.599950 
1.408407 326.888341 
1.458407 328.538632 
1.508407 330.547359 
1.558407 332.911582 
1.608407 335.628851 
1.658407 338.686939 
1.708407 342.075549 
1.758407 345.818514 
1.808407 349.914864 
1.858407 354.363756 
1.908407 359.164367 
1.958407 364.315784 
2.008407 369.816873 
2.058407 375.666163 
2.108407 381.861710 
2.158407 388.400971 
2.208407 395.268024 
2.258407 402.444663 
2.308407 409.946542 
2.358407 417.767582 
2.408407 425.900525 
2.458407 434.336829 
2.508407 443.066587 
2.558407 452.078441 
2.608407 461.359519 
2.658407 470.829516 
2.708407 480.528001 
2.758407 490.443229 
2.808407 500.556061 
2.858407 510.845724 
2.908407 521.289822 
2.958407 531.850886 
3.008407 542.444735 
3.058407 553.113581 
3.108407 563.829240 
