-3.141593 596.543685 
-3.091593 608.427667 
-3.041593 620.194547 
-2.991593 631.807072 
-2.941593 643.270699 
-2.891593 654.546228 
-2.841593 665.594058 
-2.791593 676.374404 
-2.741593 686.847512 
-2.691593 696.973878 
-2.641593 706.653513 
-2.591593 715.884050 
-2.541593 724.653117 
-2.491593 732.924686 
-2.441593 740.664098 
-2.391593 747.838277 
-2.341593 754.415939 
-2.291593 760.367785 
-2.241593 765.666692 
-2.191593 770.287891 
-2.141593 774.151849 
-2.091593 777.283608 
-2.041593 779.680505 
-1.991593 781.328860 
-1.941593 782.218019 
-1.891593 782.340436 
-1.841593 781.691738 
-1.791593 780.270777 
-1.741593 778.079658 
-1.691593 775.123745 
-1.641593 771.411655 
-1.591593 766.955225 
-1.541593 761.769462 
-1.491593 755.872477 
-1.441593 749.285394 
-1.391593 741.996217 
-1.341593 734.066929 
-1.291593 725.530594 
-1.241593 716.419242 
-1.191593 706.767206 
-1.141593 696.610943 
-1.091593 685.988827 
-1.041593 674.940942 
-0.991593 663.508861 
-0.941593 651.735413 
-0.891593 639.664449 
-0.841593 627.340599 
-0.791593 614.809022 
-0.741593 602.115162 
-0.691593 589.304493 
-0.641593 576.422278 
-0.591593 563.513315 
-0.541593 550.621707 
-0.491593 537.790622 
-0.441593 525.062069 
-0.391593 512.476689 
-0.341593 500.073546 
-0.291593 487.889947 
-0.241593 475.961265 
-0.191593 464.320784 
-0.141593 452.999564 
-0.091593 442.026325 
-0.041593 431.389819 
0.008407 421.145309 
0.058407 411.317776 
0.108407 401.925959 
0.158407 392.986010 
0.208407 384.511511 
0.258407 376.513521 
0.308407 369.000632 
0.358407 361.966604 
0.408407 355.369247 
0.458407 349.268118 
0.508407 343.663210 
0.558407 338.552683 
0.608407 333.933037 
0.658407 329.720205 
0.708407 325.982589 
0.758407 322.718044 
0.808407 319.918563 
0.858407 317.510010 
0.908407 315.527246 
0.958407 313.984443 
1.008407 312.872295 
1.058407 312.109225 
1.108407 311.749036 
1.158407 311.796344 
1.208407 312.243293 
1.258407 313.028411 
1.308407 314.185268 
1.358407 315.727299 
1.408407 317.649750 
1.458407 319.948698 
1.508407 322.609438 
1.558407 325.612462 
1.608407 328.991321 
1.658407 332.745184 
1.708407 336.873774 
1.758407 341.377252 
1.808407 346.256086 
1.858407 351.510913 
1.908407 357.142381 
1.958407 363.150988 
2.008407 369.536915 
2.058407 376.299855 
2.108407 383.438839 
2.158407 390.952068 
2.208407 398.822185 
2.258407 407.023963 
2.308407 415.581862 
2.358407 424.489310 
2.408407 433.738177 
2.458407 443.318658 
2.508407 453.219175 
2.558407 463.426290 
2.608407 473.850767 
2.658407 484.541209 
2.708407 495.481785 
2.758407 506.651357 
2.808407 518.026793 
2.858407 529.582995 
2.908407 541.242459 
2.958407 552.986328 
3.008407 564.821436 
3.058407 576.715697 
3.108407 588.635482 
