-180.000000 0.410000 872.280145 
-180.000000 0.420000 820.513935 
-180.000000 0.430000 782.348234 
-180.000000 0.440000 755.869689 
-180.000000 0.450000 738.813619 
-180.000000 0.460000 729.811334 
-180.000000 0.470000 726.933481 
-180.000000 0.480000 728.369056 
-180.000000 0.490000 732.534399 
-180.000000 0.500000 738.177272 
-180.000000 0.510000 744.464585 
-180.000000 0.520000 751.043063 
-180.000000 0.530000 758.064917 
-180.000000 0.540000 766.175065 
-180.000000 0.550000 776.461636 
-180.000000 0.560000 790.376353 
-180.000000 0.570000 809.634768 
-180.000000 0.580000 835.851266 
-180.000000 0.590000 870.635678 
-180.000000 0.600000 916.422484 

-170.000000 0.410000 928.612411 
-170.000000 0.420000 876.689872 
-170.000000 0.430000 838.327927 
-170.000000 0.440000 811.652408 
-170.000000 0.450000 794.323722 
-170.000000 0.460000 785.013200 
-170.000000 0.470000 781.792647 
-170.000000 0.480000 782.852096 
-170.000000 0.490000 786.608824 
-170.000000 0.500000 791.811467 
-170.000000 0.510000 797.627776 
-170.000000 0.520000 803.705331 
-170.000000 0.530000 810.197238 
-170.000000 0.540000 817.749378 
-170.000000 0.550000 827.450925 
-170.000000 0.560000 840.754731 
-170.000000 0.570000 859.377546 
-170.000000 0.580000 884.908009 
-170.000000 0.590000 919.011223 
-170.000000 0.600000 964.095870 

-160.000000 0.410000 983.416972 
-160.000000 0.420000 931.305678 
-160.000000 0.430000 892.719887 
-160.000000 0.440000 865.709409 
-160.000000 0.450000 848.085697 
-160.000000 0.460000 838.447871 
-160.000000 0.470000 834.868107 
-160.000000 0.480000 835.536571 
-160.000000 0.490000 838.870513 
-160.000000 0.500000 843.618462 
-160.000000 0.510000 848.948097 
-160.000000 0.520000 854.507058 
-160.000000 0.530000 860.448751 
-160.000000 0.540000 867.419656 
-160.000000 0.550000 876.509892 
-160.000000 0.560000 889.173596 
-160.000000 0.570000 907.129114 
-160.000000 0.580000 932.076623 
-160.000000 0.590000 965.462966 
-160.000000 0.600000 1009.809132 

-150.000000 0.410000 1034.816907 
-150.000000 0.420000 982.504094 
-150.000000 0.430000 943.687187 
-150.000000 0.440000 916.223702 
-150.000000 0.450000 898.304312 
-150.000000 0.460000 888.342459 
-150.000000 0.470000 884.409888 
-150.000000 0.480000 884.695995 
-150.000000 0.490000 887.617027 
-150.000000 0.500000 891.920429 
-150.000000 0.510000 896.772885 
-150.000000 0.520000 901.821297 
-150.000000 0.530000 907.218752 
-150.000000 0.540000 913.611942 
-150.000000 0.550000 922.091792 
-150.000000 0.560000 934.113841 
-150.000000 0.570000 951.398373 
-150.000000 0.580000 975.821722 
-150.000000 0.590000 1008.555926 
-150.000000 0.600000 1052.156042 

-140.000000 0.410000 1080.998215 
-140.000000 0.420000 1028.494935 
-140.000000 0.430000 989.463868 
-140.000000 0.440000 961.456085 
-140.000000 0.450000 943.265651 
-140.000000 0.460000 933.008697 
-140.000000 0.470000 928.755742 
-140.000000 0.480000 928.694524 
-140.000000 0.490000 931.219652 
-140.000000 0.500000 934.907313 
-140.000000 0.510000 939.258696 
-140.000000 0.520000 943.923932 
-140.000000 0.530000 949.009947 
-140.000000 0.540000 954.857993 
-140.000000 0.550000 962.757832 
-140.000000 0.560000 974.166464 
-140.000000 0.570000 990.806393 
-140.000000 0.580000 1014.556792 
-140.000000 0.590000 1046.966887 
-140.000000 0.600000 1089.843834 

-130.000000 0.410000 1120.288855 
-130.000000 0.420000 1067.631441 
-130.000000 0.430000 1028.085528 
-130.000000 0.440000 999.816888 
-130.000000 0.450000 981.406284 
-130.000000 0.460000 970.909579 
-130.000000 0.470000 966.395308 
-130.000000 0.480000 965.909134 
-130.000000 0.490000 967.787805 
-130.000000 0.500000 971.124814 
-130.000000 0.510000 975.094098 
-130.000000 0.520000 979.343612 
-130.000000 0.530000 984.021253 
-130.000000 0.540000 989.762848 
-130.000000 0.550000 997.223355 
-130.000000 0.560000 1008.076762 
-130.000000 0.570000 1024.128675 
-130.000000 0.580000 1047.261479 
-130.000000 0.590000 1079.407927 
-130.000000 0.600000 1121.729821 

-120.000000 0.410000 1151.233863 
-120.000000 0.420000 1098.446226 
-120.000000 0.430000 1058.333635 
-120.000000 0.440000 1029.933241 
-120.000000 0.450000 1011.377824 
-120.000000 0.460000 1000.721270 
-120.000000 0.470000 995.805682 
-120.000000 0.480000 994.775789 
-120.000000 0.490000 996.420314 
-120.000000 0.500000 999.495928 
-120.000000 0.510000 1003.173164 
-120.000000 0.520000 1007.097108 
-120.000000 0.530000 1011.413616 
-120.000000 0.540000 1016.757537 
-120.000000 0.550000 1024.204543 
-120.000000 0.560000 1034.782779 
-120.000000 0.570000 1050.331600 
-120.000000 0.580000 1072.930697 
-120.000000 0.590000 1104.516999 
-120.000000 0.600000 1146.852222 

-110.000000 0.410000 1172.663301 
-110.000000 0.420000 1119.298773 
-110.000000 0.430000 1079.151019 
-110.000000 0.440000 1050.709235 
-110.000000 0.450000 1032.104487 
-110.000000 0.460000 1021.116953 
-110.000000 0.470000 1015.755146 
-110.000000 0.480000 1014.620834 
-110.000000 0.490000 1016.139908 
-110.000000 0.500000 1019.064713 
-110.000000 0.510000 1022.561686 
-110.000000 0.520000 1026.272415 
-110.000000 0.530000 1030.340186 
-110.000000 0.540000 1035.398461 
-110.000000 0.550000 1042.522855 
-110.000000 0.560000 1053.152988 
-110.000000 0.570000 1068.602963 
-110.000000 0.580000 1090.777084 
-110.000000 0.590000 1121.911495 
-110.000000 0.600000 1163.902408 

