-3.141593 322.383790 
-3.036873 329.489738 
-2.932153 337.103427 
-2.827433 345.140079 
-2.722714 353.495625 
-2.617994 362.046739 
-2.513274 370.651623 
-2.408554 379.151759 
-2.303835 387.374866 
-2.199115 395.139179 
-2.094395 402.259095 
-1.989675 408.552059 
-1.884956 413.846407 
-1.780236 417.989688 
-1.675516 420.856872 
-1.570796 422.357725 
-1.466077 422.442667 
-1.361357 421.106491 
-1.256637 418.389516 
-1.151917 414.376005 
-1.047198 409.189941 
-0.942478 402.988539 
-0.837758 395.954052 
-0.733038 388.284569 
-0.628319 380.184515 
-0.523599 371.855523 
-0.418879 363.488228 
-0.314159 355.255385 
-0.209440 347.306575 
-0.104720 339.764601 
0.000000 332.723565 
0.104720 326.248531 
0.209440 320.376592 
0.314159 315.119145 
0.418879 310.465120 
0.523599 306.384940 
0.628319 302.834949 
0.733038 299.762091 
0.837758 297.108606 
0.942478 294.816543 
1.047198 292.831895 
1.151917 291.108196 
1.256637 289.609429 
1.361357 288.312134 
1.466077 287.206656 
1.570796 286.297485 
1.675516 285.602739 
1.780236 285.152837 
1.884956 284.988513 
1.989675 285.158309 
2.094395 285.715744 
2.199115 286.716326 
2.303835 288.214597 
2.408554 290.261333 
2.513274 292.901001 
2.617994 296.169527 
2.722714 300.092375 
2.827433 304.682903 
2.932153 309.940945 
3.036873 315.851543 
